id,EVmutation_spearman,Site_independent_spearman
P35711_PF00505_557_bit_0.7,0.20598556557873662,0.3326167034929198
P35712_PF00505_622_bit_0.7,0.20553693774742338,0.3303855042212564
P35713_PF00505_87_bit_0.7,0.3066852588730045,0.33229274644386614
P35716_PF00505_50_bit_0.7,0.30129167607676216,0.3004926301144085
P36075_PF02845_9_bit_0.5,0.4317699389383356,0.4024223073674328
P36075_PF02845_9_bit_0.6,0.4740996631423273,0.4114825564752196
P36075_PF02845_9_bit_0.7,0.24733490550534712,0.23349517712794812
P36075_PF02845_9_bit_0.8,0.17317788860251257,0.09301183451610899
P36075_PF02845_9_bit_0.9,0.17931740165591886,0.09301183451610899
P37275_PF00096_933_bit_1.2,0.5505442995954387,0.5368841983757265
P37275_PF00096_933_bit_1.5,0.542112858335397,0.5584756805594403
P37275_PF00096_933_bit_1.6,0.5171921361153213,0.5434692869968559
P37275_PF00096_933_bit_1.7,0.4829774268885449,0.45981472695037356
P37275_PF00096_933_bit_1.8,0.21551668640595473,0.25464301440529824
P39880_PF00046_1246_bit_0.7,0.3179691925223529,0.34804084347702485
P39880_PF00046_1246_bit_0.8,0.32530285701848605,0.3394197008373494
P39880_PF00046_1246_bit_0.9,0.3164276164089455,0.3453665900762811
P39880_PF00046_1246_bit_1.0,0.28118073449893555,0.2809961331498118
P39880_PF02376_548_bit_0.7,0.5412889731757837,0.44985027298415947
P39880_PF02376_941_bit_0.7,0.3969997622062052,0.4070580110618233
P39940_PF00397_324_bit_0.7,0.5120559225478652,0.3892695680310422
P39940_PF00397_324_bit_0.8,0.5467657070677525,0.42192894208863135
